tweet,linkified,linkified href,tablescraper-selected-row href,grey
"Had the 2008 changes to the law not been made he would not have been eligible for automatic early release, instead the Parole Board would have had to decide whether he was safe to be released (11/16)",,,https://twitter.com/BorisJohnson/status/1201074246417563648,"Dec 01, 2019"
"Khan was sentenced under Labour’s old regime. Therefore, he was to be automatically released after serving only half of his sentence (i.e. 8 years). Given time on remand, this meant he was released in December 2018 (10/16)",,,https://twitter.com/BorisJohnson/status/1201074245364785152,"Dec 01, 2019"
"However, since the judges still considered him to be dangerous he got an EPP. The Court of Appeal could not have given him an EDS because these were not in force when he committed the offence in December 2010 (9/16).",,,https://twitter.com/BorisJohnson/status/1201074244219740160,"Dec 01, 2019"
This means Khan would be detained indefinitely after he has served the minimum term unless the Parole Board considered him safe. Khan appealed. The Court of Appeal agreed that he was dangerous but felt that his crime was not serious enough to warrant an IPP (8/16),,,https://twitter.com/BorisJohnson/status/1201074243011780608,"Dec 01, 2019"
Khan was sentenced by the Crown Court on 9th February 2012. He was considered dangerous by the Judge and so the two possible options available at the time were IPP or Post 2008 EPP. The judge opted for IPP with a minimum term of 8 years (7/16),,,https://twitter.com/BorisJohnson/status/1201074241875140608,"Dec 01, 2019"
The Prison Reform Trust has a helpful summary of how the EPP scheme changed in 2008  (6/16),https://t.co/mMrhnm60y2,http://t.co/mMrhnm60y2,https://twitter.com/BorisJohnson/status/1201074239626981376,"Dec 01, 2019"
"In 2008 Labour introduced the Criminal Justice and Immigration Act 2008. This removed the requirement of Parole Board approval. This meant that, for EPPs after 2008, release would be automatic at the halfway point - no matter how dangerous the criminal (5/16)",https://t.co/mHrMVrrXMZ,http://t.co/mHrMVrrXMZ,https://twitter.com/BorisJohnson/status/1201074232953856000,"Dec 01, 2019"
"An EPP has two elements: a custodial part and an extended licence period. When EPPs were brought in by the Criminal Justice Act 2003, there was no automatic early release during the custodial part - see s. 247(2)(b) of the original act (4/16)",https://t.co/ZEFCr9c6nl,http://t.co/ZEFCr9c6nl,https://twitter.com/BorisJohnson/status/1201074226381434880,"Dec 01, 2019"
All those regimes have in common is the fact that they apply if the Judge considers the offender to be dangerous (3/16),,,https://twitter.com/BorisJohnson/status/1201074220052230145,"Dec 01, 2019"
There are 4 distinct sentencing legal regimes that have been confused in this case: Indefinite Sentences for Public Protection (IPP); Pre-08 Extended Sentences for Public Protection (DPP); Post-08 EPPs & Extended Determinate Sentences (EDS) which came into force in Dec 12 (2/16),,,https://twitter.com/BorisJohnson/status/1201074218869383168,"Dec 01, 2019"
The terrible Khan case has highlighted a complicated area of law. There have been many inaccuracies reported about this case over the last 24 hours. Here are the details (1/16),,,https://twitter.com/BorisJohnson/status/1201074217632047105,"Dec 01, 2019"
We will keep violent offenders and terrorists in jail longer and end the automatic early release system.,https://t.co/WX7lPB72zc,http://t.co/WX7lPB72zc,https://twitter.com/BorisJohnson/status/1201060925995913216,"Dec 01, 2019"
"RT @NAT_AIDS_Trust: “The reality is that HIV has not gone away, it’s important to fight the stigma. You are not alone, we will stand with y…",,,https://twitter.com/BorisJohnson/status/1201056256045305856,"Dec 01, 2019"
"I want to pay tribute again to the sheer bravery of those members of the public who went to deal with the attacker spontaneously, putting their own lives at risk.",https://t.co/PTm0tLIeAP,http://t.co/PTm0tLIeAP,https://twitter.com/BorisJohnson/status/1200831638130835456,"Nov 30, 2019"
"Happy #StAndrewsDay to all Scots across Scotland, the UK and the world today. 🏴󠁧󠁢󠁳󠁣󠁴󠁿",https://t.co/f3OO9CvR5F,http://t.co/f3OO9CvR5F,https://twitter.com/BorisJohnson/status/1200802038663254016,"Nov 30, 2019"
Today I visited London Bridge to thank police officers and first responders following yesterday's tragic attack.,https://t.co/2AkAk8191t,http://t.co/2AkAk8191t,https://twitter.com/BorisJohnson/status/1200779282630533120,"Nov 30, 2019"
"Happy #StAndrewsDay to all Scots across Scotland, the UK and the world today. 🏴󠁧󠁢󠁳󠁣󠁴󠁿

I'm proud to be the Prime Minister of the entire United Kingdom, including Scotland.",,,https://twitter.com/BorisJohnson/status/1200725037373906944,"Nov 30, 2019"
Tonight our sympathies are with the families of those who lost their lives. Thank you to the emergency services and members of the public who bravely acted to protect others.,https://t.co/zGmlWwbpWt,http://t.co/zGmlWwbpWt,https://twitter.com/BorisJohnson/status/1200541689980628992,"Nov 29, 2019"
,https://t.co/Kwf1mSp3BV,http://t.co/Kwf1mSp3BV,https://twitter.com/BorisJohnson/status/1200479068816388097,"Nov 29, 2019"
"I want to thank the emergency services and members of the public for their immense bravery in responding to this suspected terrorist attack at London Bridge.
 
This is an appalling incident and all my thoughts are with the victims and their families.",,,https://twitter.com/BorisJohnson/status/1200453283120386050,"Nov 29, 2019"
"RT @10DowningStreet: ""I’m being kept updated on the incident at London Bridge and want to thank the police and all emergency services for t…",,,https://twitter.com/BorisJohnson/status/1200431977326940160,"Nov 29, 2019"
It’s time to unleash Britain’s potential.,https://t.co/j3bo7PoS26,http://t.co/j3bo7PoS26,https://twitter.com/BorisJohnson/status/1200402026741587968,"Nov 29, 2019"
"Together we can get Brexit done! 

Vote Conservative on December 12th.",https://t.co/hfkDFtTE3S,http://t.co/hfkDFtTE3S,https://twitter.com/BorisJohnson/status/1200370821178384385,"Nov 29, 2019"
Together we’re going to get this done.,https://t.co/3YS7dzvsUn,http://t.co/3YS7dzvsUn,https://twitter.com/BorisJohnson/status/1200365483851169792,"Nov 29, 2019"
Britain is home to many of the brightest scientists in the world - we will continue to welcome them to the UK and invest in vital research such as space exploration.,https://t.co/llnOo5dhJg,http://t.co/llnOo5dhJg,https://twitter.com/BorisJohnson/status/1200354463732514816,"Nov 29, 2019"
"RT @LBC: Prime Minister Boris Johnson will be taking your questions live in 20 minutes time.

@NickFerrariLBC | @BorisJohnson | #BorisOnLBC…",,,https://twitter.com/BorisJohnson/status/1200334804383883264,"Nov 29, 2019"
Back me to get Brexit done. Vote Conservative on December 12th,https://t.co/jJP5O6HjJb,http://t.co/jJP5O6HjJb,https://twitter.com/BorisJohnson/status/1200323512809873408,"Nov 29, 2019"
We've got the plan to get Brexit done.,https://t.co/p7jFTpQRCl,http://t.co/p7jFTpQRCl,https://twitter.com/BorisJohnson/status/1200159931539714048,"Nov 28, 2019"
"RT @Conservatives: Tonight Channel 4 allowed opposition parties to veto @MichaelGove taking part in the climate change debate, so he's answ…",,,https://twitter.com/BorisJohnson/status/1200137985049714690,"Nov 28, 2019"
"We can’t afford another chaotic hung parliament – with Jeremy Corbyn in charge of nothing except more arguments. 

So let’s get Brexit done. Let’s get on with the country’s priorities and unleash the potential of the whole of the UK.",,,https://twitter.com/BorisJohnson/status/1200128474738036737,"Nov 28, 2019"
It's time for our country to move on.,https://t.co/41TGM9FyJL,http://t.co/41TGM9FyJL,https://twitter.com/BorisJohnson/status/1200119765056020482,"Nov 28, 2019"
RT @Conservatives: Watch it on @BorisJohnson's Facebook page at 6.30pm:,https://t.co/1025hBohU4,http://t.co/1025hBohU4,https://twitter.com/BorisJohnson/status/1200112992064614401,"Nov 28, 2019"
"RT @Conservatives: ✔️ We will not raise the rates of income tax, National Insurance or VAT. 

👍 This is a tax guarantee that will protect t…",,,https://twitter.com/BorisJohnson/status/1200102374074933249,"Nov 28, 2019"
Two weeks to get Brexit done. We can do this.,https://t.co/bBkNrJtR4H,http://t.co/bBkNrJtR4H,https://twitter.com/BorisJohnson/status/1200098527130595329,"Nov 28, 2019"
Back me to get Brexit done - vote Conservative on December 12th!,,,https://twitter.com/BorisJohnson/status/1200084685675585536,"Nov 28, 2019"
"RT @trussliz: Brilliant to be in Plymouth with @BorisJohnson, Vicky Atkins and @PlymouthRebecca for the unveiling of Nancy Astor statue, ce…",,,https://twitter.com/BorisJohnson/status/1200078605486841857,"Nov 28, 2019"
We want you to keep more of your hard earned money.,https://t.co/1LVCcMZzB2,http://t.co/1LVCcMZzB2,https://twitter.com/BorisJohnson/status/1200078142939029504,"Nov 28, 2019"
"RT @Conservatives: 🔴 REC. 
📺 You won’t want to miss this.",https://t.co/IXXUEpQJ5Q,http://t.co/IXXUEpQJ5Q,https://twitter.com/BorisJohnson/status/1200069624823517185,"Nov 28, 2019"
"Our NHS will never be on the table for any trade negotiations. We’re investing more than ever before - and when we leave the EU, we will introduce an Australian style, points-based immigration system so the NHS can plan for the future.",https://t.co/6mJfaLoFyu,http://t.co/6mJfaLoFyu,https://twitter.com/BorisJohnson/status/1200037626008363008,"Nov 28, 2019"
"The British people deserve a Parliament that gets Brexit done, so we can move forward and focus on priorities like the NHS, schools and police.",,,https://twitter.com/BorisJohnson/status/1200010194908000256,"Nov 28, 2019"
The referendum result must be respected 🇬🇧,https://t.co/XfpJ2UaJ0o,http://t.co/XfpJ2UaJ0o,https://twitter.com/BorisJohnson/status/1200001638460796928,"Nov 28, 2019"
"RT @DavidDeutschOxf: He says the Conservative manifesto includes: ""a new high-risk high-payoff research agency, modelled on ARPA and funded…",,,https://twitter.com/BorisJohnson/status/1199991449028354048,"Nov 28, 2019"
"RT @Conservatives: 🇬🇧 @BorisJohnson: ""Let us seize the opportunity now to get Brexit done and move this country forward.""

#VoteConservativ…",,,https://twitter.com/BorisJohnson/status/1199986683040731136,"Nov 28, 2019"
"Not long to go. Let's get it done, folks.",https://t.co/TDu95dHJFI,http://t.co/TDu95dHJFI,https://twitter.com/BorisJohnson/status/1199986658113970176,"Nov 28, 2019"
"We’re going to keep taxes low, raise the national living wage and cut business rates for pubs, shops and cinemas.",https://t.co/N7lw6pdqUn,http://t.co/N7lw6pdqUn,https://twitter.com/BorisJohnson/status/1199976472821346304,"Nov 28, 2019"
We’ll get there folks.,https://t.co/ywgraiOwaC,http://t.co/ywgraiOwaC,https://twitter.com/BorisJohnson/status/1199752245228650496,"Nov 27, 2019"
When we leave the EU we can take back control of our borders.,https://t.co/3z3HrmNFcQ,http://t.co/3z3HrmNFcQ,https://twitter.com/BorisJohnson/status/1199739945948254213,"Nov 27, 2019"
RT @Conservatives: Ruth tells it like it is: Sturgeon and Corbyn = 2 more Referendums,https://t.co/M0appnz3pp,http://t.co/M0appnz3pp,https://twitter.com/BorisJohnson/status/1199704264630788096,"Nov 27, 2019"
The only way we can move on as a country is if we respect the result of the referendum result and get Brexit done.,https://t.co/GkmpuTYHk9,http://t.co/GkmpuTYHk9,https://twitter.com/BorisJohnson/status/1199661145109549056,"Nov 27, 2019"
"If you work hard to provide for your family and pay your taxes, you should be able to keep a bit more of what you earn.
 
A Conservative government will keep your taxes low - not take more away.",https://t.co/bs3d17yGT5,http://t.co/bs3d17yGT5,https://twitter.com/BorisJohnson/status/1199651141962870786,"Nov 27, 2019"
Yesterday I met some brilliant students at the International Aviation Academy. They taught me a thing or two!,https://t.co/dEfn9GfExC,http://t.co/dEfn9GfExC,https://twitter.com/BorisJohnson/status/1199651062598250496,"Nov 27, 2019"
The Conservatives stand firmly behind the businesses and entrepreneurs who make our country great.,https://t.co/jit94LB0Vi,http://t.co/jit94LB0Vi,https://twitter.com/BorisJohnson/status/1199646800413630464,"Nov 27, 2019"
The only way we can move on as a country is if we respect the result of the referendum result and get Brexit done.,https://t.co/aCLQFlY0bN,http://t.co/aCLQFlY0bN,https://twitter.com/BorisJohnson/status/1199642351691542528,"Nov 27, 2019"
"When people get up at the crack of dawn to prepare their family business, when people take out a mortgage to fund a new venture or risk everything on a new product or try to find a new market - we don’t sneer at them. We cheer for them and ask how we can help.",,,https://twitter.com/BorisJohnson/status/1199629687795920896,"Nov 27, 2019"
"Our NHS will not be on the table for any trade negotiations. 

We’re protecting and strengthening our NHS with more investment and an Australian style, points-based immigration system.",https://t.co/E9zu62zjfr,http://t.co/E9zu62zjfr,https://twitter.com/BorisJohnson/status/1199617104632336384,"Nov 27, 2019"
"I want us to get Brexit done so that we can get on with making this the best country in the world to live. 

The greatest place to start a business, to have a family, to get an education - to have a life.",,,https://twitter.com/BorisJohnson/status/1199380208303968257,"Nov 26, 2019"
Let us seize the opportunity now to get Brexit done and move this country forward.,https://t.co/4D1wwQd2cf,http://t.co/4D1wwQd2cf,https://twitter.com/BorisJohnson/status/1199357896989007873,"Nov 26, 2019"
"An early Christmas present to the country will be to bring the Brexit bill back before the festive break, and get it done!",https://t.co/iMajwvuedb,http://t.co/iMajwvuedb,https://twitter.com/BorisJohnson/status/1199344810533904384,"Nov 26, 2019"
"Thank you to everyone who stopped to talk at the Royal Welsh Winter Fair. We’ve got the optimism, energy and drive to get Brexit done and seize the opportunities ahead for our farmers.",https://t.co/o7sUrutRUt,http://t.co/o7sUrutRUt,https://twitter.com/BorisJohnson/status/1199323167900065792,"Nov 26, 2019"
🇬🇧,https://t.co/OZEc3DcYpE,http://t.co/OZEc3DcYpE,https://twitter.com/BorisJohnson/status/1199311335785451524,"Nov 26, 2019"
